order_id,order_date,category,region,payment_mode,unit_price,quantity,discount_pct,net_amount
1063,2023-07-15,Furniture,South,UPI,367.94,4,5,1398.17
3108,2023-07-15,Toys,North,Credit Card,21.11,5,0,105.55
1400,2023-07-15,Electronics,North,Credit Card,198.17,5,5,941.31
2970,2023-07-15,Toys,West,Debit Card,23.1,5,20,92.4
2508,2023-07-15,Toys,South,Cash,23.88,2,0,47.76
3083,2023-07-16,Clothing,West,Credit Card,36.06,4,20,115.39
1506,2023-07-16,Electronics,South,Debit Card,316.67,5,10,1425.02
1865,2023-07-16,Beauty,South,UPI,37.94,2,0,75.88
3079,2023-07-17,Groceries,North,Credit Card,15.46,4,5,58.75
2793,2023-07-17,Beauty,East,Credit Card,30.28,2,10,54.5
3679,2023-07-17,Clothing,West,Credit Card,34.43,3,0,103.29
1480,2023-07-18,Beauty,East,UPI,28.22,4,15,95.95
3860,2023-07-18,Electronics,North,UPI,263.36,1,0,263.36
3612,2023-07-18,Electronics,East,Debit Card,235.43,1,5,223.66
3447,2023-07-18,Clothing,South,UPI,50.9,2,20,81.44
1874,2023-07-18,Clothing,North,UPI,43.87,3,5,125.03
2254,2023-07-19,Toys,North,Debit Card,31.92,2,10,57.46
3929,2023-07-19,Clothing,South,Credit Card,45.57,5,0,227.85
1425,2023-07-20,Toys,West,UPI,19.07,1,10,17.16
2141,2023-07-20,Clothing,East,Debit Card,38.77,5,5,184.16
1163,2023-07-20,Toys,North,Credit Card,22.77,1,5,21.63
2637,2023-07-20,Clothing,West,Debit Card,35.33,1,10,31.8
2663,2023-07-21,Toys,North,UPI,32.17,2,5,61.12
3386,2023-07-21,Beauty,East,Credit Card,28.11,2,5,53.41
1491,2023-07-21,Electronics,South,UPI,262.57,3,10,708.94
3741,2023-07-21,Beauty,North,Credit Card,37.88,4,5,143.94
1653,2023-07-21,Groceries,West,UPI,15.53,2,0,31.06
1509,2023-07-21,Electronics,South,Debit Card,321.84,1,10,289.66
3050,2023-07-21,Groceries,North,UPI,12.39,2,10,22.3
2013,2023-07-21,Toys,East,Credit Card,20.03,5,5,95.14
2863,2023-07-21,Clothing,South,Debit Card,33.41,3,5,95.22
1633,2023-07-22,Toys,North,Credit Card,18.63,5,0,93.15
1337,2023-07-22,Beauty,East,UPI,28.08,2,5,53.35
2107,2023-07-22,Groceries,West,UPI,12.21,1,15,10.38
2258,2023-07-22,Groceries,West,UPI,17.6,4,15,59.84
2204,2023-07-22,Electronics,North,Cash,311.84,1,20,249.47
1699,2023-07-23,Groceries,West,UPI,18.36,3,10,49.57
2565,2023-07-23,Electronics,South,Debit Card,273.09,3,15,696.38
1858,2023-07-23,Electronics,West,UPI,295.31,5,5,1402.72
3368,2023-07-23,Electronics,South,Credit Card,256.36,1,5,243.54
2458,2023-07-23,Toys,East,Debit Card,20.72,2,0,41.44
3085,2023-07-23,Electronics,East,UPI,315.55,3,20,757.32
2629,2023-07-23,Clothing,South,Cash,32.74,1,20,26.19
2003,2023-07-24,Electronics,South,UPI,321.84,5,5,1528.74
2948,2023-07-24,Electronics,North,Cash,234.52,2,0,469.04
2657,2023-07-24,Beauty,West,Debit Card,32.46,3,0,97.38
2212,2023-07-24,Clothing,East,Credit Card,32.6,2,5,61.94
2036,2023-07-25,Groceries,West,UPI,18.5,5,5,87.88
1542,2023-07-25,Electronics,East,Debit Card,210.13,4,5,798.49
1688,2023-07-25,Toys,North,Cash,29.38,1,15,24.97
3010,2023-07-25,Furniture,West,UPI,388.81,3,15,991.47
2530,2023-07-25,Clothing,West,Debit Card,34.65,3,0,103.95
1554,2023-07-25,Clothing,East,UPI,36.99,4,10,133.16
3951,2023-07-26,Beauty,East,UPI,30.65,4,0,122.6
2281,2023-07-26,Toys,West,Debit Card,30.74,3,20,73.78
1950,2023-07-26,Electronics,North,Debit Card,299.9,2,0,599.8
1574,2023-07-26,Groceries,South,Debit Card,16.12,5,5,76.57
3530,2023-07-27,Clothing,North,Debit Card,29.9,1,0,29.9
2328,2023-07-27,Furniture,West,Cash,253.93,4,0,1015.72
2773,2023-07-27,Electronics,East,UPI,300.72,4,5,1142.74
2129,2023-07-27,Electronics,West,UPI,198.54,5,5,943.06
1784,2023-07-28,Groceries,North,Debit Card,14.24,5,5,67.64
2170,2023-07-28,Groceries,North,Credit Card,18.23,5,10,82.04
1947,2023-07-28,Groceries,North,Credit Card,15.72,3,10,42.44
3704,2023-07-28,Electronics,West,Credit Card,316.8,2,0,633.6
2071,2023-07-29,Clothing,North,Credit Card,42.18,3,0,126.54
2184,2023-07-29,Furniture,East,UPI,211.65,5,20,846.6
3402,2023-07-29,Electronics,East,UPI,240.67,4,0,962.68
3609,2023-07-30,Clothing,North,Credit Card,33.69,3,10,90.96
1587,2023-07-31,Clothing,North,UPI,51.36,5,0,256.8
3487,2023-07-31,Furniture,North,UPI,316.0,5,0,1580.0
1107,2023-07-31,Groceries,South,UPI,14.99,4,5,56.96
2076,2023-07-31,Clothing,West,UPI,49.2,3,0,147.6
2973,2023-08-01,Toys,West,Credit Card,31.33,3,5,89.29
2884,2023-08-01,Groceries,North,UPI,10.88,1,15,9.25
3521,2023-08-01,Groceries,South,Credit Card,14.47,1,10,13.02
3502,2023-08-02,Groceries,North,UPI,15.94,4,20,51.01
3440,2023-08-02,Toys,West,UPI,24.89,5,15,105.78
1412,2023-08-02,Groceries,South,Debit Card,17.08,4,15,58.07
1530,2023-08-02,Groceries,North,Debit Card,10.75,4,0,43.0
1746,2023-08-02,Beauty,West,Credit Card,28.36,3,10,76.57
1952,2023-08-03,Toys,East,Cash,21.49,2,0,42.98
3446,2023-08-03,Groceries,South,UPI,13.27,2,10,23.89
2137,2023-08-03,Toys,South,Cash,31.99,2,15,54.38
2101,2023-08-04,Toys,East,UPI,28.96,5,0,144.8
1184,2023-08-04,Beauty,East,Credit Card,25.03,1,5,23.78
3557,2023-08-04,Groceries,West,Credit Card,13.53,3,0,40.59
2908,2023-08-05,Groceries,West,Debit Card,18.87,4,20,60.38
2627,2023-08-05,Toys,East,UPI,29.39,5,20,117.56
3943,2023-08-05,Beauty,East,UPI,30.68,1,5,29.15
2979,2023-08-05,Furniture,West,Cash,352.07,3,0,1056.21
2560,2023-08-06,Clothing,East,UPI,48.73,5,0,243.65
3239,2023-08-06,Clothing,North,Debit Card,32.89,5,0,164.45
1056,2023-08-06,Toys,North,Debit Card,20.1,5,0,100.5
2256,2023-08-06,Groceries,East,Cash,18.88,5,10,84.96
3051,2023-08-07,Groceries,East,Cash,12.35,3,5,35.2
3597,2023-08-07,Clothing,North,Debit Card,32.95,1,15,28.01
1862,2023-08-07,Toys,North,Credit Card,20.55,5,20,82.2
2557,2023-08-07,Electronics,West,UPI,206.2,1,5,195.89
2084,2023-08-08,Beauty,East,Credit Card,37.62,1,15,31.98
1559,2023-08-08,Clothing,South,Cash,46.21,3,5,131.7
1243,2023-08-08,Electronics,West,Credit Card,321.58,1,20,257.26
1334,2023-08-08,Clothing,East,Cash,33.99,2,15,57.78
3120,2023-08-09,Electronics,North,UPI,183.46,4,10,660.46
2930,2023-08-09,Beauty,South,Credit Card,23.0,2,0,46.0
2073,2023-08-09,Groceries,South,UPI,12.77,4,0,51.08
3219,2023-08-09,Beauty,West,Credit Card,33.22,5,0,166.1
1755,2023-08-09,Toys,East,UPI,21.94,1,5,20.84
3072,2023-08-09,Clothing,South,UPI,39.01,1,5,37.06
2178,2023-08-09,Electronics,East,Credit Card,233.21,2,0,466.42
1464,2023-08-11,Electronics,South,UPI,247.2,5,0,1236.0
3300,2023-08-11,Clothing,West,Cash,31.01,4,0,124.04
1112,2023-08-11,Beauty,West,Cash,36.58,1,5,34.75
3107,2023-08-11,Toys,West,Debit Card,28.7,2,20,45.92
2618,2023-08-12,Clothing,East,Credit Card,34.59,3,5,98.58
2070,2023-08-12,Clothing,West,Debit Card,29.4,1,0,29.4
1927,2023-08-12,Furniture,East,Debit Card,377.82,5,0,1889.1
3285,2023-08-13,Groceries,South,Debit Card,11.49,1,5,10.92
3730,2023-08-13,Toys,North,Debit Card,31.73,2,0,63.46
2755,2023-08-13,Groceries,West,Debit Card,18.25,5,10,82.12
1987,2023-08-14,Furniture,South,Credit Card,278.77,2,20,446.03
1180,2023-08-14,Electronics,West,Credit Card,235.24,5,10,1058.58
2244,2023-08-15,Furniture,East,UPI,389.8,4,20,1247.36
3508,2023-08-15,Electronics,North,Credit Card,278.39,1,0,278.39
1443,2023-08-15,Clothing,West,UPI,32.46,5,15,137.96
2021,2023-08-15,Beauty,West,UPI,30.51,5,0,152.55
1199,2023-08-15,Groceries,West,Credit Card,10.7,3,0,32.1
1348,2023-08-15,Electronics,West,Debit Card,234.61,3,10,633.45
2399,2023-08-15,Electronics,East,Debit Card,200.6,3,0,601.8
3377,2023-08-15,Beauty,North,Debit Card,38.2,4,0,152.8
2353,2023-08-16,Furniture,North,UPI,232.58,3,0,697.74
2640,2023-08-16,Groceries,North,UPI,16.61,3,20,39.86
2702,2023-08-16,Furniture,West,Credit Card,377.27,5,20,1509.08
3744,2023-08-17,Toys,North,Debit Card,22.49,3,15,57.35
2033,2023-08-17,Electronics,South,UPI,315.62,3,10,852.17
2571,2023-08-18,Electronics,South,UPI,288.09,2,0,576.18
3996,2023-08-18,Electronics,West,UPI,281.29,3,0,843.87
2582,2023-08-18,Groceries,North,Cash,18.42,1,0,18.42
3568,2023-08-19,Beauty,North,Debit Card,36.39,3,0,109.17
1316,2023-08-19,Groceries,South,Debit Card,17.55,4,5,66.69
1430,2023-08-19,Groceries,North,Debit Card,12.47,5,10,56.12
3585,2023-08-20,Toys,North,Debit Card,29.3,1,0,29.3
3409,2023-08-20,Beauty,East,Cash,36.96,5,10,166.32
2471,2023-08-20,Clothing,East,Cash,44.48,4,5,169.02
3857,2023-08-20,Groceries,West,UPI,16.53,5,0,82.65
1297,2023-08-20,Groceries,East,Debit Card,13.98,1,10,12.58
1385,2023-08-21,Clothing,North,Credit Card,47.64,5,0,238.2
2454,2023-08-21,Toys,West,UPI,27.22,4,5,103.44
2243,2023-08-21,Clothing,North,UPI,32.68,2,5,62.09
2878,2023-08-21,Beauty,West,Credit Card,37.21,5,0,186.05
2614,2023-08-21,Groceries,North,UPI,10.93,3,5,31.15
1032,2023-08-21,Clothing,West,UPI,48.55,1,10,43.69
2055,2023-08-21,Groceries,West,UPI,12.64,1,10,11.38
2060,2023-08-21,Beauty,North,UPI,22.17,4,0,88.68
3017,2023-08-22,Toys,South,UPI,22.68,3,15,57.83
2338,2023-08-22,Groceries,East,Credit Card,15.8,1,0,15.8
3153,2023-08-22,Toys,West,UPI,22.39,4,0,89.56
3427,2023-08-22,Toys,South,UPI,24.27,2,0,48.54
1317,2023-08-22,Toys,South,UPI,17.67,1,20,14.14
2022,2023-08-23,Beauty,East,UPI,31.85,3,0,95.55
2051,2023-08-23,Groceries,South,Debit Card,14.49,3,0,43.47
2896,2023-08-23,Clothing,East,Cash,30.1,1,0,30.1
3915,2023-08-23,Groceries,North,Credit Card,12.97,2,15,22.05
3826,2023-08-24,Groceries,South,UPI,18.71,4,10,67.36
2821,2023-08-24,Electronics,East,Credit Card,271.45,2,5,515.76
2528,2023-08-24,Groceries,West,Debit Card,12.02,3,10,32.45
1634,2023-08-25,Groceries,North,Credit Card,15.85,1,10,14.26
1682,2023-08-25,Groceries,West,UPI,11.52,2,0,23.04
1658,2023-08-25,Groceries,East,UPI,18.58,1,10,16.72
1595,2023-08-26,Clothing,West,Credit Card,39.71,1,5,37.72
1281,2023-08-26,Electronics,East,Cash,298.78,5,0,1493.9
1086,2023-08-27,Electronics,North,UPI,233.95,3,15,596.57
1663,2023-08-27,Electronics,West,Debit Card,259.93,2,0,519.86
3586,2023-08-27,Furniture,East,UPI,305.05,2,0,610.1
2585,2023-08-27,Clothing,South,UPI,41.72,1,5,39.63
2966,2023-08-27,Clothing,North,Credit Card,31.84,4,0,127.36
2483,2023-08-27,Clothing,East,Credit Card,47.62,5,5,226.2
1545,2023-08-27,Electronics,North,Debit Card,314.97,2,5,598.44
2797,2023-08-28,Furniture,North,Credit Card,369.97,5,10,1664.87
3637,2023-08-28,Electronics,South,UPI,304.25,5,15,1293.06
3542,2023-08-28,Toys,East,Credit Card,22.4,5,0,112.0
3921,2023-08-29,Groceries,West,UPI,11.75,1,20,9.4
2936,2023-08-29,Furniture,South,UPI,279.31,1,20,223.45
3536,2023-08-29,Electronics,North,UPI,206.41,2,0,412.82
1292,2023-08-30,Groceries,North,UPI,19.14,4,0,76.56
1213,2023-08-30,Clothing,South,Debit Card,49.18,1,15,41.8
1197,2023-08-30,Beauty,West,UPI,22.21,2,5,42.2
1085,2023-08-30,Groceries,North,Credit Card,13.89,1,5,13.2
3787,2023-08-30,Clothing,South,UPI,45.65,5,15,194.01
3078,2023-08-30,Beauty,North,Credit Card,34.72,3,0,104.16
3898,2023-08-31,Groceries,South,Credit Card,14.43,4,20,46.18
1181,2023-08-31,Groceries,South,Credit Card,13.96,1,0,13.96
2829,2023-08-31,Furniture,South,Debit Card,370.46,2,20,592.74
2387,2023-08-31,Clothing,East,UPI,42.8,3,0,128.4
1712,2023-09-01,Clothing,West,UPI,50.57,1,20,40.46
2794,2023-09-01,Furniture,North,UPI,215.51,5,10,969.8
1176,2023-09-02,Groceries,West,UPI,19.36,2,0,38.72
3659,2023-09-02,Beauty,East,Credit Card,26.06,4,0,104.24
3237,2023-09-02,Groceries,North,UPI,17.29,5,0,86.45
2477,2023-09-02,Electronics,West,Credit Card,258.97,5,15,1100.62
2165,2023-09-03,Electronics,West,UPI,227.31,3,0,681.93
3791,2023-09-03,Clothing,East,Debit Card,28.07,5,10,126.32
1878,2023-09-03,Groceries,East,UPI,13.3,5,0,66.5
2160,2023-09-03,Clothing,East,Cash,48.9,4,0,195.6
3000,2023-09-03,Clothing,West,Cash,45.37,1,10,40.83
3756,2023-09-03,Toys,East,UPI,27.01,2,10,48.62
1474,2023-09-04,Beauty,East,Debit Card,30.23,1,10,27.21
1604,2023-09-04,Groceries,North,UPI,12.78,2,0,25.56
3251,2023-09-04,Groceries,East,Credit Card,11.59,5,10,52.16
2250,2023-09-05,Beauty,East,UPI,37.8,5,0,189.0
3995,2023-09-06,Electronics,West,Debit Card,197.3,5,0,986.5
3715,2023-09-07,Groceries,West,UPI,11.72,2,0,23.44
3643,2023-09-07,Beauty,West,Cash,26.88,1,0,26.88
3979,2023-09-07,Groceries,South,Cash,17.48,1,0,17.48
3235,2023-09-07,Groceries,South,UPI,18.45,4,0,73.8
1557,2023-09-07,Groceries,West,UPI,17.73,2,10,31.91
1854,2023-09-08,Clothing,North,Credit Card,38.06,1,5,36.16
1447,2023-09-09,Electronics,North,Credit Card,191.73,2,5,364.29
3378,2023-09-09,Clothing,West,Credit Card,38.36,3,5,109.33
3301,2023-09-09,Groceries,South,Cash,15.85,5,0,79.25
1003,2023-09-10,Groceries,North,Debit Card,14.1,4,20,45.12
2196,2023-09-10,Groceries,West,Credit Card,17.77,2,0,35.54
3977,2023-09-10,Clothing,South,Cash,34.7,3,5,98.9
2057,2023-09-10,Clothing,West,Credit Card,44.13,3,15,112.53
2358,2023-09-10,Beauty,South,Debit Card,36.76,5,10,165.42
2446,2023-09-10,Groceries,West,Credit Card,11.9,5,5,56.52
1969,2023-09-10,Electronics,South,Debit Card,237.84,4,5,903.79
2877,2023-09-10,Clothing,North,Debit Card,36.67,1,20,29.34
3252,2023-09-11,Toys,South,Credit Card,20.48,4,20,65.54
2989,2023-09-11,Toys,East,Credit Card,20.15,5,15,85.64
3561,2023-09-11,Beauty,East,Credit Card,36.51,5,0,182.55
3008,2023-09-11,Electronics,West,Debit Card,306.53,3,0,919.59
2838,2023-09-11,Furniture,West,UPI,215.59,2,0,431.18
3302,2023-09-12,Groceries,South,Debit Card,18.51,5,0,92.55
3727,2023-09-12,Toys,East,UPI,18.0,1,0,18.0
3174,2023-09-13,Groceries,North,Credit Card,12.84,3,5,36.59
1310,2023-09-13,Groceries,East,Credit Card,15.36,5,0,76.8
2541,2023-09-13,Clothing,North,Credit Card,30.36,4,20,97.15
3549,2023-09-14,Groceries,South,UPI,16.72,4,10,60.19
3670,2023-09-14,Groceries,North,UPI,16.1,5,20,64.4
2177,2023-09-14,Groceries,North,Cash,15.18,4,5,57.68
3983,2023-09-14,Groceries,North,Cash,13.16,4,20,42.11
3990,2023-09-14,Clothing,West,UPI,47.52,4,0,190.08
2217,2023-09-14,Electronics,South,UPI,272.98,3,0,818.94
2357,2023-09-15,Groceries,South,Debit Card,16.63,5,0,83.15
2769,2023-09-15,Electronics,West,Credit Card,206.26,1,20,165.01
1021,2023-09-16,Electronics,West,Debit Card,247.72,1,0,247.72
2435,2023-09-16,Furniture,West,Cash,343.26,3,20,823.82
1116,2023-09-16,Electronics,South,Debit Card,257.29,2,20,411.66
2850,2023-09-16,Groceries,West,UPI,16.7,1,10,15.03
2547,2023-09-16,Clothing,West,UPI,29.07,3,5,82.85
1182,2023-09-16,Toys,North,Credit Card,32.04,1,5,30.44
3544,2023-09-16,Electronics,North,UPI,261.07,2,20,417.71
1268,2023-09-16,Electronics,South,Cash,274.28,1,20,219.42
1581,2023-09-17,Groceries,West,UPI,14.6,1,15,12.41
3049,2023-09-17,Groceries,South,Credit Card,11.23,3,15,28.64
3165,2023-09-17,Electronics,South,Cash,200.76,3,20,481.82
2392,2023-09-17,Beauty,East,Credit Card,31.94,2,15,54.3
1715,2023-09-17,Groceries,South,Debit Card,11.39,5,0,56.95
2485,2023-09-17,Electronics,West,Debit Card,201.2,4,0,804.8
1468,2023-09-17,Toys,North,Cash,31.66,3,0,94.98
1964,2023-09-17,Groceries,North,Credit Card,18.58,3,10,50.17
1935,2023-09-18,Electronics,East,Credit Card,176.79,3,15,450.81
2958,2023-09-19,Electronics,East,Credit Card,221.02,5,20,884.08
3133,2023-09-19,Beauty,South,UPI,38.2,1,0,38.2
2876,2023-09-19,Clothing,North,Debit Card,36.24,4,0,144.96
3618,2023-09-19,Electronics,East,Debit Card,315.7,4,20,1010.24
2905,2023-09-20,Groceries,East,UPI,15.27,5,0,76.35
3449,2023-09-20,Clothing,West,Credit Card,41.75,1,5,39.66
1049,2023-09-21,Toys,West,Cash,24.36,5,0,121.8
3507,2023-09-21,Electronics,East,UPI,237.23,2,0,474.46
1977,2023-09-21,Beauty,East,Cash,36.33,1,10,32.7
3316,2023-09-22,Clothing,South,Debit Card,34.07,3,10,91.99
3506,2023-09-22,Groceries,East,Credit Card,18.77,1,15,15.95
1886,2023-09-23,Groceries,North,UPI,13.52,5,20,54.08
3375,2023-09-23,Toys,South,Credit Card,29.59,4,15,100.61
3213,2023-09-23,Beauty,South,Debit Card,32.55,1,0,32.55
3537,2023-09-23,Groceries,North,UPI,14.15,1,20,11.32
3960,2023-09-23,Groceries,West,Credit Card,10.68,3,0,32.04
1280,2023-09-23,Toys,North,Debit Card,22.21,1,10,19.99
3579,2023-09-23,Electronics,West,Credit Card,251.29,2,15,427.19
3950,2023-09-23,Clothing,North,Debit Card,51.34,5,15,218.2
2132,2023-09-23,Clothing,North,Credit Card,44.52,1,0,44.52
3736,2023-09-24,Clothing,South,Debit Card,51.21,3,10,138.27
1762,2023-09-24,Clothing,North,Credit Card,33.03,5,10,148.64
3335,2023-09-25,Beauty,South,Credit Card,32.74,2,0,65.48
1388,2023-09-25,Furniture,North,UPI,381.91,2,10,687.44
2159,2023-09-25,Beauty,South,Debit Card,33.19,3,5,94.59
1168,2023-09-25,Clothing,South,Credit Card,44.08,2,5,83.75
1719,2023-09-25,Toys,South,Credit Card,20.43,5,0,102.15
3270,2023-09-25,Groceries,West,UPI,19.41,5,0,97.05
1546,2023-09-26,Clothing,North,UPI,46.55,5,10,209.48
1707,2023-09-26,Toys,South,Credit Card,32.0,4,0,128.0
3969,2023-09-26,Furniture,West,Debit Card,230.64,1,0,230.64
3188,2023-09-26,Groceries,South,Debit Card,19.13,3,20,45.91
1355,2023-09-26,Clothing,West,UPI,38.26,3,10,103.3
3388,2023-09-26,Electronics,South,Cash,230.52,3,15,587.83
3648,2023-09-26,Furniture,East,Credit Card,239.42,5,0,1197.1
1368,2023-09-27,Beauty,East,Credit Card,33.74,3,15,86.04
2148,2023-09-27,Clothing,North,UPI,39.59,3,5,112.83
2788,2023-09-27,Clothing,West,Debit Card,36.78,2,10,66.2
3699,2023-09-27,Beauty,North,UPI,37.22,1,10,33.5
3414,2023-09-28,Electronics,West,Credit Card,187.08,2,0,374.16
1201,2023-09-28,Toys,North,Credit Card,30.1,4,10,108.36
1626,2023-09-28,Groceries,North,UPI,14.2,2,15,24.14
1009,2023-09-28,Electronics,East,Debit Card,319.18,5,0,1595.9
2201,2023-09-28,Beauty,South,UPI,32.45,2,0,64.9
2311,2023-09-28,Toys,East,Debit Card,23.82,5,10,107.19
3466,2023-09-29,Groceries,East,Credit Card,12.2,3,20,29.28
3755,2023-09-29,Furniture,East,Cash,369.14,4,10,1328.9
2635,2023-09-30,Electronics,West,Debit Card,177.24,5,5,841.89
1066,2023-09-30,Groceries,West,UPI,13.38,3,0,40.14
2532,2023-09-30,Clothing,East,Debit Card,42.17,5,0,210.85
2019,2023-09-30,Groceries,West,Credit Card,12.26,5,5,58.24
2899,2023-09-30,Clothing,South,UPI,34.78,5,0,173.9
1800,2023-09-30,Clothing,East,Credit Card,46.8,3,10,126.36
1608,2023-09-30,Clothing,West,Cash,28.96,3,0,86.88
1824,2023-09-30,Clothing,West,UPI,36.2,3,10,97.74
3924,2023-10-01,Groceries,South,UPI,18.79,4,10,67.64
1105,2023-10-01,Groceries,East,Debit Card,11.44,5,0,57.2
1758,2023-10-01,Clothing,West,Debit Card,42.52,4,10,153.07
3512,2023-10-01,Toys,West,Credit Card,26.77,1,0,26.77
1476,2023-10-01,Beauty,North,Debit Card,27.45,4,15,93.33
2959,2023-10-02,Furniture,South,UPI,360.01,5,0,1800.05
1369,2023-10-02,Toys,West,Cash,26.82,1,0,26.82
3531,2023-10-02,Groceries,South,Credit Card,16.56,5,10,74.52
1588,2023-10-03,Clothing,North,Cash,47.61,2,20,76.18
2336,2023-10-03,Clothing,West,UPI,29.36,4,15,99.82
1832,2023-10-03,Furniture,East,Debit Card,336.16,4,5,1277.41
1232,2023-10-03,Groceries,West,UPI,12.0,4,0,48.0
1300,2023-10-04,Clothing,East,Credit Card,36.39,3,10,98.25
3369,2023-10-05,Toys,South,Debit Card,21.35,3,15,54.44
3501,2023-10-05,Furniture,North,Cash,289.52,3,0,868.56
2980,2023-10-06,Furniture,North,UPI,387.64,3,5,1104.77
2921,2023-10-06,Electronics,South,Cash,229.22,5,10,1031.49
1485,2023-10-06,Beauty,East,Credit Card,34.78,1,5,33.04
2169,2023-10-06,Electronics,West,Credit Card,186.78,3,15,476.29
2972,2023-10-06,Beauty,East,Debit Card,31.05,2,0,62.1
3998,2023-10-08,Clothing,North,UPI,47.72,5,0,238.6
1931,2023-10-08,Toys,West,Credit Card,22.93,2,0,45.86
1038,2023-10-10,Groceries,North,Debit Card,15.69,1,0,15.69
3631,2023-10-10,Groceries,West,Credit Card,17.6,2,0,35.2
1664,2023-10-10,Groceries,West,Cash,13.87,4,5,52.71
1514,2023-10-10,Furniture,North,UPI,315.04,3,0,945.12
3564,2023-10-11,Beauty,East,UPI,37.95,3,15,96.77
1648,2023-10-11,Groceries,South,Debit Card,12.58,3,0,37.74
2558,2023-10-12,Electronics,North,Credit Card,269.9,5,5,1282.03
2149,2023-10-12,Beauty,East,UPI,29.7,2,0,59.4
3455,2023-10-12,Groceries,North,Debit Card,10.67,2,0,21.34
2488,2023-10-12,Groceries,North,Credit Card,14.35,2,0,28.7
1061,2023-10-12,Electronics,East,Debit Card,180.84,2,10,325.51
1973,2023-10-13,Electronics,South,Debit Card,219.98,3,5,626.94
2251,2023-10-13,Clothing,West,Credit Card,29.74,5,15,126.4
2720,2023-10-13,Beauty,South,UPI,21.06,3,0,63.18
1606,2023-10-14,Clothing,South,Debit Card,42.13,4,0,168.52
3374,2023-10-14,Clothing,South,Credit Card,46.29,2,20,74.06
1811,2023-10-14,Toys,East,UPI,25.93,4,10,93.35
1270,2023-10-14,Toys,East,Debit Card,18.95,1,15,16.11
3061,2023-10-15,Toys,West,Debit Card,29.12,1,0,29.12
2475,2023-10-15,Clothing,South,UPI,42.0,3,5,119.7
3652,2023-10-16,Beauty,East,UPI,35.21,1,5,33.45
1190,2023-10-16,Beauty,East,UPI,25.42,3,15,64.82
2048,2023-10-16,Groceries,West,UPI,14.39,1,0,14.39
3954,2023-10-16,Groceries,North,Credit Card,14.21,1,0,14.21
2515,2023-10-17,Clothing,North,Debit Card,40.41,2,10,72.74
3298,2023-10-17,Beauty,South,Credit Card,27.39,2,10,49.3
2632,2023-10-17,Electronics,East,UPI,255.01,2,5,484.52
3222,2023-10-18,Groceries,East,Credit Card,13.44,5,0,67.2
1121,2023-10-18,Electronics,North,Credit Card,270.06,4,0,1080.24
1248,2023-10-18,Clothing,South,Debit Card,32.04,2,10,57.67
1694,2023-10-18,Beauty,North,Credit Card,30.88,2,10,55.58
1716,2023-10-19,Groceries,East,UPI,15.83,1,0,15.83
3042,2023-10-19,Electronics,West,Credit Card,276.1,1,0,276.1
1815,2023-10-19,Groceries,North,Credit Card,16.65,2,0,33.3
3082,2023-10-19,Groceries,East,Credit Card,14.04,3,15,35.8
2166,2023-10-19,Groceries,North,Debit Card,16.85,1,0,16.85
3587,2023-10-19,Clothing,East,Credit Card,51.75,3,0,155.25
2708,2023-10-20,Groceries,East,Debit Card,17.7,5,0,88.5
1235,2023-10-20,Beauty,North,UPI,25.04,5,20,100.16
2496,2023-10-20,Beauty,South,UPI,36.33,2,0,72.66
1178,2023-10-20,Electronics,North,Cash,181.77,1,0,181.77
2082,2023-10-20,Beauty,East,Credit Card,24.99,1,20,19.99
2767,2023-10-20,Clothing,North,Credit Card,33.4,4,10,120.24
3442,2023-10-20,Electronics,East,UPI,207.57,4,15,705.74
3006,2023-10-21,Groceries,South,UPI,17.76,4,5,67.49
2555,2023-10-21,Furniture,North,Debit Card,309.95,5,5,1472.26
2695,2023-10-22,Clothing,South,Debit Card,39.76,4,5,151.09
3673,2023-10-22,Groceries,West,UPI,15.43,4,15,52.46
2613,2023-10-22,Groceries,South,Credit Card,14.1,4,0,56.4
1512,2023-10-22,Electronics,East,Cash,219.59,4,5,834.44
1194,2023-10-22,Electronics,North,UPI,322.18,1,0,322.18
2977,2023-10-23,Groceries,East,UPI,13.33,5,10,59.99
1585,2023-10-23,Clothing,North,UPI,49.14,3,0,147.42
1523,2023-10-23,Clothing,South,UPI,42.56,3,5,121.3
2782,2023-10-23,Clothing,North,Credit Card,36.47,1,5,34.65
2833,2023-10-23,Beauty,East,Credit Card,36.66,5,15,155.8
1583,2023-10-23,Toys,South,Cash,27.09,2,5,51.47
3328,2023-10-24,Groceries,South,Debit Card,13.75,4,20,44.0
2088,2023-10-24,Beauty,West,Credit Card,24.97,1,0,24.97
3644,2023-10-25,Groceries,West,Credit Card,15.57,4,10,56.05
1796,2023-10-25,Clothing,East,Credit Card,49.7,3,0,149.1
1681,2023-10-25,Clothing,North,UPI,43.65,5,10,196.42
1992,2023-10-26,Clothing,North,Cash,36.2,2,0,72.4
1951,2023-10-26,Beauty,North,Cash,26.26,1,0,26.26
3743,2023-10-26,Beauty,South,UPI,25.88,3,0,77.64
1702,2023-10-26,Clothing,North,Credit Card,29.37,3,5,83.7
2140,2023-10-26,Beauty,North,Debit Card,33.95,2,0,67.9
2861,2023-10-26,Clothing,South,Credit Card,42.91,5,20,171.64
2064,2023-10-26,Electronics,East,UPI,284.93,3,20,683.83
2798,2023-10-27,Clothing,East,Credit Card,39.56,1,10,35.6
